index,status,title,slug,sku,verificationStatus,managedImageCount,legacyImageUrlCount,managedImageUrls,legacyImageUrls,sourceUrl
90,MANAGED_MULTI_REVIEW,Micro Bulldog Clamp,micro-bulldog-clamp,INS600119-2,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/8d0a5ee9e488dd43a5d69f295f25b81fe1f0264c-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/80aa5bea3966e9cd9b545bc78bcf306ed8b17f34-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8faf4fda61fe597cfbb0946782f2b6d2080babf1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/071d0b671cde93232c3da4749fa3bc8150dbadf9-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/8d0a5ee9e488dd43a5d69f295f25b81fe1f0264c-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/80aa5bea3966e9cd9b545bc78bcf306ed8b17f34-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/8faf4fda61fe597cfbb0946782f2b6d2080babf1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/071d0b671cde93232c3da4749fa3bc8150dbadf9-100x100.png,https://www.kentscientific.com/products/micro-bulldog-clamp/
91,MANAGED_MULTI_REVIEW,Micro Dissecting Forceps Serrated Straight,micro-dissecting-forceps-serrated-straight,INS700100-2,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/4d4e33d4c3afbfbaa7c150f14f108d4434180d02-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/071d0b671cde93232c3da4749fa3bc8150dbadf9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/80aa5bea3966e9cd9b545bc78bcf306ed8b17f34-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7a3edd7fe509027a0a450cbfcc754c83ea31b81f-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/4d4e33d4c3afbfbaa7c150f14f108d4434180d02-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/071d0b671cde93232c3da4749fa3bc8150dbadf9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/80aa5bea3966e9cd9b545bc78bcf306ed8b17f34-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7a3edd7fe509027a0a450cbfcc754c83ea31b81f-100x100.png,https://www.kentscientific.com/products/micro-dissecting-forceps-serrated-straight/
92,MANAGED_MULTI_REVIEW,Micro Transponder with Lancet for Direct Implantation,micro-transponder-with-lancet-for-direct-implantation,ID-100C-25,UNVERIFIED,6,7,https://cdn.sanity.io/images/9b5twpc8/production/4d882ad668258697330f28f0a2095d3b8f946b9a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3b8bb222e457aa3630d0b854b99603551c945272-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d46eee532b558067402eb0e88265e29414d98a1e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/e6047b353f3e512512665adb7fc0358ed4767cca-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png,https://cdn.sanity.io/images/9b5twpc8/production/4d882ad668258697330f28f0a2095d3b8f946b9a-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3b8bb222e457aa3630d0b854b99603551c945272-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d46eee532b558067402eb0e88265e29414d98a1e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/e6047b353f3e512512665adb7fc0358ed4767cca-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png | https://www.kentscientific.com/wp-content/uploads/2025/09/ID-100C_closeup-2-600x600.png,https://www.kentscientific.com/products/micro-transponder-with-lancet-for-direct-implantation/
93,MANAGED_MULTI_REVIEW,Microvette® 100 Blood Collection Tubes,microvette-100-capillary-blood-collection-with-round-bottom-inner-tube-edta,MCVT100-EDTA,UNVERIFIED,4,7,https://cdn.sanity.io/images/9b5twpc8/production/8976c15981b1ec420d3e564b5c815b5a7f444f2d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/5df0b5b9b2ba5c640bd631067d680d5c1c739a10-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/0622fbf9ff145401f00fde4713560f91d171e16a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/96455f27310ae56c04f814aa5c907e39557eb988-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/8976c15981b1ec420d3e564b5c815b5a7f444f2d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/5df0b5b9b2ba5c640bd631067d680d5c1c739a10-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/0622fbf9ff145401f00fde4713560f91d171e16a-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/96455f27310ae56c04f814aa5c907e39557eb988-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MCVT100-EDTA_20_1278_100-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MCVT100-LIHEP_20_1282_100-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MCVT100-SER_20_1280_100-600x600.png,https://www.kentscientific.com/products/microvette-100-capillary-blood-collection-with-round-bottom-inner-tube-edta/
94,MANAGED_MULTI_REVIEW,Microvette® 200 Blood Collection Tubes,microvette-200-capillary-blood-collection-with-round-bottom-inner-tube-edta,MCVT200-EDTA,UNVERIFIED,3,6,https://cdn.sanity.io/images/9b5twpc8/production/5ece3406fd7713e6c2554e1349527cfd1602d495-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/b49b51ff78331e4f6ea913bfd96a7bd9d7412c02-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/490d6d2b8eaa5817d215552e7c7d1545fb461773-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/5ece3406fd7713e6c2554e1349527cfd1602d495-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/b49b51ff78331e4f6ea913bfd96a7bd9d7412c02-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/490d6d2b8eaa5817d215552e7c7d1545fb461773-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MCVT200-EDTA_20_1288_100-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MCVT200-LIHEP_20_1292_100-1-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MCVT200-SER_20_1290_100-1-600x600.png,https://www.kentscientific.com/products/microvette-200-capillary-blood-collection-with-round-bottom-inner-tube-edta/
95,MANAGED_MULTI_REVIEW,Microvette® CB 300 Blood Collection Tubes,microvette-cb-300-blood-collection-system,KMIC-EDTA,UNVERIFIED,4,7,https://cdn.sanity.io/images/9b5twpc8/production/405676e5319ff8a6aec94561c7a17ad083e22a90-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/96455f27310ae56c04f814aa5c907e39557eb988-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/5df0b5b9b2ba5c640bd631067d680d5c1c739a10-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ecfef9c1c44b8cf4a6a666a15c9583b61d3b8487-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/405676e5319ff8a6aec94561c7a17ad083e22a90-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/96455f27310ae56c04f814aa5c907e39557eb988-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/5df0b5b9b2ba5c640bd631067d680d5c1c739a10-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ecfef9c1c44b8cf4a6a666a15c9583b61d3b8487-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/KMIC-EDTA_16_444_100-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/KMIC-LIHEP_16_443_100-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/KMIC-SER_16_440_100-600x600.png,https://www.kentscientific.com/products/microvette-cb-300-blood-collection-system/
96,MANAGED_MULTI_REVIEW,Microvette® Prepared Micro Tubes,microvette-prepared-micro-tubes-with-screw-cap-closure-edta,MTSC-EDTA,UNVERIFIED,4,7,https://cdn.sanity.io/images/9b5twpc8/production/4e46d9077cffe82d8153e39621b20f63e9804f63-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/ecfef9c1c44b8cf4a6a666a15c9583b61d3b8487-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/96455f27310ae56c04f814aa5c907e39557eb988-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/490d6d2b8eaa5817d215552e7c7d1545fb461773-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/4e46d9077cffe82d8153e39621b20f63e9804f63-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/ecfef9c1c44b8cf4a6a666a15c9583b61d3b8487-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/96455f27310ae56c04f814aa5c907e39557eb988-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/490d6d2b8eaa5817d215552e7c7d1545fb461773-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MTSC-EDTA_41_1395_105-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MTSC-LIHEP_41_1393_105-600x600.png | https://www.kentscientific.com/wp-content/uploads/2025/09/MTSC-SER_41_1392_105-600x600.png,https://www.kentscientific.com/products/microvette-prepared-micro-tubes-with-screw-cap-closure-edta/
97,MANAGED_MULTI_REVIEW,Mid Range Reader USB,mid-range-reader-usb,LID-575,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/9d0ee62d858ffe779f4bccbe7726d3e1788a6fa8-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/e6047b353f3e512512665adb7fc0358ed4767cca-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3b8bb222e457aa3630d0b854b99603551c945272-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6f3b494068e66ff03aaebf769cac1d934f989025-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/9d0ee62d858ffe779f4bccbe7726d3e1788a6fa8-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/e6047b353f3e512512665adb7fc0358ed4767cca-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3b8bb222e457aa3630d0b854b99603551c945272-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6f3b494068e66ff03aaebf769cac1d934f989025-100x100.png,https://www.kentscientific.com/products/mid-range-reader-usb/
98,MANAGED_MULTI_REVIEW,MiniARCO® Clipper Kit,miniarco-clipper,CL8787-KIT,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/ff9732758424908dcc87113d8a723bcc66aa47fd-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/9f88145ddf3946b3f93c88792f2e2a06968111de-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7841f062a84d8d3cbd043b23d2b5371ac79e9fcf-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/da7b82eee169b68bd735c34dff7cc5b48d3fadf0-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/ff9732758424908dcc87113d8a723bcc66aa47fd-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/9f88145ddf3946b3f93c88792f2e2a06968111de-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7841f062a84d8d3cbd043b23d2b5371ac79e9fcf-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/da7b82eee169b68bd735c34dff7cc5b48d3fadf0-100x100.png,https://www.kentscientific.com/products/miniarco-clipper/
99,MANAGED_MULTI_REVIEW,"Mobile Cart for Laboratory Equipment, Large",mobile-cart-for-laboratory-equipment-large,MC-02,UNVERIFIED,7,7,https://cdn.sanity.io/images/9b5twpc8/production/7bfa3aff2c01420387ec76aae95c2f135a15698b-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d43fe98aff0b74b093f00876bc6d8bcd2a614370-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d6a7a9b7effbdd3c6cd11e4c0c8e38cc22ff349f-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/91deabfbf0029987a5d077ef3ea34abba83e973c-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/dd4db4fa6291e0d0f360a8d5ec24104f8c5b9ce8-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/029efa6ef45b00b460175cf52812a75440816438-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/349f0d46cad4a0f721382255e445da601f05ebfb-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/7bfa3aff2c01420387ec76aae95c2f135a15698b-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d43fe98aff0b74b093f00876bc6d8bcd2a614370-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d6a7a9b7effbdd3c6cd11e4c0c8e38cc22ff349f-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/91deabfbf0029987a5d077ef3ea34abba83e973c-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/dd4db4fa6291e0d0f360a8d5ec24104f8c5b9ce8-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/029efa6ef45b00b460175cf52812a75440816438-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/349f0d46cad4a0f721382255e445da601f05ebfb-100x100.png,https://www.kentscientific.com/products/mobile-cart-for-laboratory-equipment-large/
100,MANAGED_MULTI_REVIEW,"Mobile Cart for Laboratory Equipment, Small",mobile-cart-for-laboratory-equipment-small,MC-01,UNVERIFIED,7,7,https://cdn.sanity.io/images/9b5twpc8/production/f81140828a59d998db2db64d62b42fe6fafe0177-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d43fe98aff0b74b093f00876bc6d8bcd2a614370-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d6a7a9b7effbdd3c6cd11e4c0c8e38cc22ff349f-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/349f0d46cad4a0f721382255e445da601f05ebfb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/dd4db4fa6291e0d0f360a8d5ec24104f8c5b9ce8-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/029efa6ef45b00b460175cf52812a75440816438-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/91deabfbf0029987a5d077ef3ea34abba83e973c-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/f81140828a59d998db2db64d62b42fe6fafe0177-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d43fe98aff0b74b093f00876bc6d8bcd2a614370-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d6a7a9b7effbdd3c6cd11e4c0c8e38cc22ff349f-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/349f0d46cad4a0f721382255e445da601f05ebfb-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/dd4db4fa6291e0d0f360a8d5ec24104f8c5b9ce8-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/029efa6ef45b00b460175cf52812a75440816438-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/91deabfbf0029987a5d077ef3ea34abba83e973c-100x100.png,https://www.kentscientific.com/products/mobile-cart-for-laboratory-equipment-small/
101,MANAGED_MULTI_REVIEW,Mouse Handling Tunnels,mouse-handling-tunnels,MSETUBE-AMB,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/6d8d9c870af86574a43bf987dd865e24d7d489a4-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/da7b82eee169b68bd735c34dff7cc5b48d3fadf0-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9f88145ddf3946b3f93c88792f2e2a06968111de-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2b989910b8706adbe07c25c50f6165cf1df3c01a-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/6d8d9c870af86574a43bf987dd865e24d7d489a4-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/da7b82eee169b68bd735c34dff7cc5b48d3fadf0-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9f88145ddf3946b3f93c88792f2e2a06968111de-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2b989910b8706adbe07c25c50f6165cf1df3c01a-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/Temporary_image_of_mouse_tunnels-2-600x600.png,https://www.kentscientific.com/products/mouse-handling-tunnels/
102,MANAGED_MULTI_REVIEW,Mouse Paw Pulse Oximeter Sensors,mouse-paw-pulse-oximeter-sensors,MSTAT-SENSOR-MSE,UNVERIFIED,4,5,https://cdn.sanity.io/images/9b5twpc8/production/0142462209ccabba2cba6976fc0c348d49725a4d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3b889af309cabeb849ebbc00882bed0ed6c09150-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/65d2144c83df4ee746a8d786c016000d1e3f1ad1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6b7137e7b1a60d9a349588debcf2e37e153b0018-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/0142462209ccabba2cba6976fc0c348d49725a4d-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/3b889af309cabeb849ebbc00882bed0ed6c09150-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/65d2144c83df4ee746a8d786c016000d1e3f1ad1-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6b7137e7b1a60d9a349588debcf2e37e153b0018-100x100.png | https://www.kentscientific.com/wp-content/uploads/2025/09/Pulse-oximeter-sensor-1-600x600.png,https://www.kentscientific.com/products/mouse-paw-pulse-oximeter-sensors/
103,MANAGED_MULTI_REVIEW,Mouse Retractor Set,mouse-retractor-set,SURGI-5001,UNVERIFIED,6,6,https://cdn.sanity.io/images/9b5twpc8/production/2c198f07760dae3f0b5e3fe56955a583ea8e5310-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/978f52cc5c9417a62335ce0dac3926fa85ff6c55-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d3417347ab6739203b9cc23fbc8e36227e798256-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9cd993fe97dd0d016581e225ca17d44c847bb69e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7a3edd7fe509027a0a450cbfcc754c83ea31b81f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ed6c15e8e7f6fd2625259ec4a5ad6f4e82462415-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/2c198f07760dae3f0b5e3fe56955a583ea8e5310-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/978f52cc5c9417a62335ce0dac3926fa85ff6c55-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/d3417347ab6739203b9cc23fbc8e36227e798256-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/9cd993fe97dd0d016581e225ca17d44c847bb69e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/7a3edd7fe509027a0a450cbfcc754c83ea31b81f-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/ed6c15e8e7f6fd2625259ec4a5ad6f4e82462415-100x100.png,https://www.kentscientific.com/products/mouse-retractor-set/
104,MANAGED_MULTI_REVIEW,Mouse Surgical Kit,mouse-surgical-kit,INSMOUSEKIT,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/13251d08d87634286dc6e62747148f1a03ae2b99-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/ed6c15e8e7f6fd2625259ec4a5ad6f4e82462415-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d3417347ab6739203b9cc23fbc8e36227e798256-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/e2355c19f4b7466db9a89ac537a7d42540889f8d-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/13251d08d87634286dc6e62747148f1a03ae2b99-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/ed6c15e8e7f6fd2625259ec4a5ad6f4e82462415-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/d3417347ab6739203b9cc23fbc8e36227e798256-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/e2355c19f4b7466db9a89ac537a7d42540889f8d-100x100.png,https://www.kentscientific.com/products/mouse-surgical-kit/
105,MANAGED_MULTI_REVIEW,MouseSTAT® Jr.,mousestat-jr,MSTAT-JR,UNVERIFIED,12,12,https://cdn.sanity.io/images/9b5twpc8/production/ca920233b3876d46c7175fc09afb3944b0443eac-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/beadcd73916600be016bfabe1dc80ac999af9dbf-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/f30243d95971f9a617ff91c2eb6725976a2239a7-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/09306ff05ec68bf534af3203972f2a0c6b8b61b2-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/6b7137e7b1a60d9a349588debcf2e37e153b0018-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2f1236f0d8f2b185dde8d244137fa9d1235caa65-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f15df4a5ba6d989a3af2651962d8f605464e86c6-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/51dd13fbd2c93e9b8d9328e49ce8cf420c581690-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3b889af309cabeb849ebbc00882bed0ed6c09150-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/aad5d5c9006aaa917e8cf2d5e413d8ecdef5428e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png,https://cdn.sanity.io/images/9b5twpc8/production/ca920233b3876d46c7175fc09afb3944b0443eac-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/beadcd73916600be016bfabe1dc80ac999af9dbf-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/f30243d95971f9a617ff91c2eb6725976a2239a7-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/09306ff05ec68bf534af3203972f2a0c6b8b61b2-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/6b7137e7b1a60d9a349588debcf2e37e153b0018-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2f1236f0d8f2b185dde8d244137fa9d1235caa65-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f15df4a5ba6d989a3af2651962d8f605464e86c6-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/51dd13fbd2c93e9b8d9328e49ce8cf420c581690-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/3b889af309cabeb849ebbc00882bed0ed6c09150-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/aad5d5c9006aaa917e8cf2d5e413d8ecdef5428e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/38d1af37d4192bb2a861157a270e351a573a528b-47x48.svg | https://cdn.sanity.io/images/9b5twpc8/production/f8e3740e756054479c7ed4cd4fc176b2c76a5b63-112x54.png,https://www.kentscientific.com/products/mousestat-jr/
106,MANAGED_MULTI_REVIEW,MouseSTAT® Pulse Oximeter Whole Body Sensor for Mouse Pups,mousestat-pulse-oximeter-whole-body-sensors-for-mouse-pups,SPO2-9MM,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/fd8d9fe1bbab855b29452955464c98a58af479f8-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/b3bf7458badf4b1c8ca540b74426529695bd9ae9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/aad5d5c9006aaa917e8cf2d5e413d8ecdef5428e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/1709a46edb27a902ce637a6e1b49ff9effb19265-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/fd8d9fe1bbab855b29452955464c98a58af479f8-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/b3bf7458badf4b1c8ca540b74426529695bd9ae9-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/aad5d5c9006aaa917e8cf2d5e413d8ecdef5428e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/1709a46edb27a902ce637a6e1b49ff9effb19265-100x100.png,https://www.kentscientific.com/products/mousestat-pulse-oximeter-whole-body-sensors-for-mouse-pups/
107,MANAGED_MULTI_REVIEW,MouseSTAT® Pulse Oximeter Whole Body Sensors for Rat Pups,mousestat-pulse-oximeter-whole-body-sensors-for-rat-pups,SPO2-5MM,UNVERIFIED,3,3,https://cdn.sanity.io/images/9b5twpc8/production/aad5d5c9006aaa917e8cf2d5e413d8ecdef5428e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6b7137e7b1a60d9a349588debcf2e37e153b0018-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/b3bf7458badf4b1c8ca540b74426529695bd9ae9-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/aad5d5c9006aaa917e8cf2d5e413d8ecdef5428e-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/6b7137e7b1a60d9a349588debcf2e37e153b0018-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/b3bf7458badf4b1c8ca540b74426529695bd9ae9-100x100.png,https://www.kentscientific.com/products/mousestat-pulse-oximeter-whole-body-sensors-for-rat-pups/
108,MANAGED_MULTI_REVIEW,Nebulizer Adapter Kit,nebulizer-adapter-kit,NEB-1301,UNVERIFIED,4,4,https://cdn.sanity.io/images/9b5twpc8/production/1337f8dee2a0b7c0370960d11308b1913c4b58e0-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/a7fffc07da216ac399afe3d84dd96599b24f9da0-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f788c5cfc13a2c21c1ba5b6362bb05e789e2e395-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2b989910b8706adbe07c25c50f6165cf1df3c01a-100x100.png,https://cdn.sanity.io/images/9b5twpc8/production/1337f8dee2a0b7c0370960d11308b1913c4b58e0-700x700.png | https://cdn.sanity.io/images/9b5twpc8/production/a7fffc07da216ac399afe3d84dd96599b24f9da0-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/f788c5cfc13a2c21c1ba5b6362bb05e789e2e395-100x100.png | https://cdn.sanity.io/images/9b5twpc8/production/2b989910b8706adbe07c25c50f6165cf1df3c01a-100x100.png,https://www.kentscientific.com/products/nebulizer-adapter-kit/
